0
--------------------------------------------------------
The world settings      : 
Torus world             : No
Num Agents              : 100
Num Obstacles           : 20
Percent of free space   : 0
--------------------------------------------------------
The adaptive & perceptive settings: 
agent-coop     : yes
Adapt to obstacle       : yes
Attention distance      : 9
Attention angle         : 120
Attention resolution    : 9
Head tolerance          : 45
--------------------------------------------------------
The energy settings     : 
Energy maximum of agent : 200
Number of initial fruits: 3
Fruit sharing           : 17
Fruit's generating speed: 5
--------------------------------------------------------
Agents Behaviour Settings : 
Agents Initial behavior :selfish
Memory       : yes
--------------------------------------------------------
sim_num 	 time 	 rs 	 no 	 n_alive 	 n_kind 	 n_realist 	 n_selfish 	 vital-space 	 nf 	 Rep
S7	3000	5	20	66	0	0	66	0.8769703960015379	17	100
S8	0	5	20	100	0	0	100	0.857362552864283	17	100
S8	500	5	20	85	0	0	85	0.857362552864283	17	100
S8	1000	5	20	80	0	0	80	0.857362552864283	17	100
S8	1500	5	20	75	0	0	75	0.857362552864283	17	100
S8	2000	5	20	73	0	0	73	0.857362552864283	17	100
S8	2500	5	20	71	0	0	71	0.857362552864283	17	100
S8	3000	5	20	70	0	0	70	0.857362552864283	17	100
S9	0	5	20	100	0	0	100	0.8769703960015379	17	100
S9	500	5	20	86	0	0	86	0.8769703960015379	17	100
S9	1000	5	20	85	0	0	85	0.8769703960015379	17	100
S9	1500	5	20	76	0	0	76	0.8769703960015379	17	100
S9	2000	5	20	71	0	0	71	0.8769703960015379	17	100
S9	2500	5	20	70	0	0	70	0.8769703960015379	17	100
S9	3000	5	20	69	0	0	69	0.8769703960015379	17	100
S10	0	5	20	100	0	0	100	0.8677431757016532	17	100
S10	500	5	20	85	0	0	85	0.8677431757016532	17	100
S10	1000	5	20	82	0	0	82	0.8677431757016532	17	100
S10	1500	5	20	77	0	0	77	0.8677431757016532	17	100
S10	2000	5	20	73	0	0	73	0.8677431757016532	17	100
S10	2500	5	20	70	0	0	70	0.8677431757016532	17	100
S10	3000	5	20	65	0	0	65	0.8677431757016532	17	100
S11	0	5	20	100	0	0	100	0.857362552864283	17	100
S11	500	5	20	84	0	0	84	0.857362552864283	17	100
S11	1000	5	20	81	0	0	81	0.857362552864283	17	100
S11	1500	5	20	77	0	0	77	0.857362552864283	17	100
S11	2000	5	20	74	0	0	74	0.857362552864283	17	100
S11	2500	5	20	71	0	0	71	0.857362552864283	17	100
S11	3000	5	20	68	0	0	68	0.857362552864283	17	100
S12	0	5	20	100	0	0	100	0.8835063437139562	17	100
S12	500	5	20	89	0	0	89	0.8835063437139562	17	100
S12	1000	5	20	85	0	0	85	0.8835063437139562	17	100
S12	1500	5	20	81	0	0	81	0.8835063437139562	17	100
S12	2000	5	20	78	0	0	78	0.8835063437139562	17	100
S12	2500	5	20	77	0	0	77	0.8835063437139562	17	100
S12	3000	5	20	76	0	0	76	0.8835063437139562	17	100
S13	0	5	20	100	0	0	100	0.869281045751634	17	100
S13	500	5	20	79	0	0	79	0.869281045751634	17	100
S13	1000	5	20	77	0	0	77	0.869281045751634	17	100
S13	1500	5	20	69	0	0	69	0.869281045751634	17	100
S13	2000	5	20	68	0	0	68	0.869281045751634	17	100
S13	2500	5	20	67	0	0	67	0.869281045751634	17	100
S13	3000	5	20	66	0	0	66	0.869281045751634	17	100
S14	0	5	20	100	0	0	100	0.8485198000768935	17	100
S14	500	5	20	84	0	0	84	0.8485198000768935	17	100
S14	1000	5	20	83	0	0	83	0.8485198000768935	17	100
S14	1500	5	20	76	0	0	76	0.8485198000768935	17	100
S14	2000	5	20	69	0	0	69	0.8485198000768935	17	100
S14	2500	5	20	69	0	0	69	0.8485198000768935	17	100
S14	3000	5	20	64	0	0	64	0.8485198000768935	17	100
S15	0	5	20	100	0	0	100	0.8496732026143791	17	100
S15	500	5	20	84	0	0	84	0.8496732026143791	17	100
S15	1000	5	20	81	0	0	81	0.8496732026143791	17	100
S15	1500	5	20	79	0	0	79	0.8496732026143791	17	100
S15	2000	5	20	76	0	0	76	0.8496732026143791	17	100
S15	2500	5	20	74	0	0	74	0.8496732026143791	17	100
S15	3000	5	20	71	0	0	71	0.8496732026143791	17	100
S16	0	5	20	100	0	0	100	0.8688965782391388	17	100
S16	500	5	20	78	0	0	78	0.8688965782391388	17	100
S16	1000	5	20	73	0	0	73	0.8688965782391388	17	100
S16	1500	5	20	71	0	0	71	0.8688965782391388	17	100
S16	2000	5	20	66	0	0	66	0.8688965782391388	17	100
S16	2500	5	20	65	0	0	65	0.8688965782391388	17	100
S16	3000	5	20	64	0	0	64	0.8688965782391388	17	100
S17	0	5	20	100	0	0	100	0.857362552864283	17	100
S17	500	5	20	84	0	0	84	0.857362552864283	17	100
S17	1000	5	20	77	0	0	77	0.857362552864283	17	100
S17	1500	5	20	72	0	0	72	0.857362552864283	17	100
S17	2000	5	20	72	0	0	72	0.857362552864283	17	100
S17	2500	5	20	71	0	0	71	0.857362552864283	17	100
S17	3000	5	20	70	0	0	70	0.857362552864283	17	100
S18	0	5	20	100	0	0	100	0.8904267589388697	17	100
S18	500	5	20	84	0	0	84	0.8904267589388697	17	100
S18	1000	5	20	81	0	0	81	0.8904267589388697	17	100
S18	1500	5	20	77	0	0	77	0.8904267589388697	17	100
S18	2000	5	20	75	0	0	75	0.8904267589388697	17	100
S18	2500	5	20	71	0	0	71	0.8904267589388697	17	100
S18	3000	5	20	69	0	0	69	0.8904267589388697	17	100
S19	0	5	20	100	0	0	100	0.8662053056516724	17	100
S19	500	5	20	89	0	0	89	0.8662053056516724	17	100
S19	1000	5	20	84	0	0	84	0.8662053056516724	17	100
S19	1500	5	20	80	0	0	80	0.8662053056516724	17	100
S19	2000	5	20	75	0	0	75	0.8662053056516724	17	100
S19	2500	5	20	71	0	0	71	0.8662053056516724	17	100
S19	3000	5	20	68	0	0	68	0.8662053056516724	17	100
S20	0	5	20	100	0	0	100	0.8523644752018454	17	100
S20	500	5	20	87	0	0	87	0.8523644752018454	17	100
S20	1000	5	20	80	0	0	80	0.8523644752018454	17	100
S20	1500	5	20	78	0	0	78	0.8523644752018454	17	100
S20	2000	5	20	73	0	0	73	0.8523644752018454	17	100
S20	2500	5	20	69	0	0	69	0.8523644752018454	17	100
S20	3000	5	20	66	0	0	66	0.8523644752018454	17	100
S21	0	5	20	100	0	0	100	0.8708189158016147	17	100
S21	500	5	20	87	0	0	87	0.8708189158016147	17	100
S21	1000	5	20	83	0	0	83	0.8708189158016147	17	100
S21	1500	5	20	80	0	0	80	0.8708189158016147	17	100
S21	2000	5	20	78	0	0	78	0.8708189158016147	17	100
S21	2500	5	20	75	0	0	75	0.8708189158016147	17	100
S21	3000	5	20	73	0	0	73	0.8708189158016147	17	100
S22	0	5	20	100	0	0	100	0.883121876201461	17	100
S22	500	5	20	85	0	0	85	0.883121876201461	17	100
S22	1000	5	20	78	0	0	78	0.883121876201461	17	100
S22	1500	5	20	74	0	0	74	0.883121876201461	17	100
S22	2000	5	20	72	0	0	72	0.883121876201461	17	100
S22	2500	5	20	71	0	0	71	0.883121876201461	17	100
S22	3000	5	20	69	0	0	69	0.883121876201461	17	100
S23	0	5	20	100	0	0	100	0.8700499807766243	17	100
S23	500	5	20	86	0	0	86	0.8700499807766243	17	100
S23	1000	5	20	82	0	0	82	0.8700499807766243	17	100
S23	1500	5	20	80	0	0	80	0.8700499807766243	17	100
S23	2000	5	20	76	0	0	76	0.8700499807766243	17	100
S23	2500	5	20	72	0	0	72	0.8700499807766243	17	100
S23	3000	5	20	72	0	0	72	0.8700499807766243	17	100
S24	0	5	20	100	0	0	100	0.8596693579392541	17	100
S24	500	5	20	82	0	0	82	0.8596693579392541	17	100
S24	1000	5	20	77	0	0	77	0.8596693579392541	17	100
S24	1500	5	20	77	0	0	77	0.8596693579392541	17	100
S24	2000	5	20	69	0	0	69	0.8596693579392541	17	100
S24	2500	5	20	63	0	0	63	0.8596693579392541	17	100
S24	3000	5	20	59	0	0	59	0.8596693579392541	17	100
S25	0	5	20	100	0	0	100	0.8581314878892734	17	100
S25	500	5	20	85	0	0	85	0.8581314878892734	17	100
S25	1000	5	20	78	0	0	78	0.8581314878892734	17	100
S25	1500	5	20	72	0	0	72	0.8581314878892734	17	100
S25	2000	5	20	68	0	0	68	0.8581314878892734	17	100
S25	2500	5	20	65	0	0	65	0.8581314878892734	17	100
S25	3000	5	20	65	0	0	65	0.8581314878892734	17	100
S26	0	5	20	100	0	0	100	0.8627450980392157	17	100
S26	500	5	20	85	0	0	85	0.8627450980392157	17	100
S26	1000	5	20	81	0	0	81	0.8627450980392157	17	100
S26	1500	5	20	79	0	0	79	0.8627450980392157	17	100
S26	2000	5	20	75	0	0	75	0.8627450980392157	17	100
S26	2500	5	20	74	0	0	74	0.8627450980392157	17	100
S26	3000	5	20	72	0	0	72	0.8627450980392157	17	100
S27	0	5	20	100	0	0	100	0.8788927335640139	17	100
S27	500	5	20	93	0	0	93	0.8788927335640139	17	100
S27	1000	5	20	85	0	0	85	0.8788927335640139	17	100
S27	1500	5	20	83	0	0	83	0.8788927335640139	17	100
S27	2000	5	20	77	0	0	77	0.8788927335640139	17	100
S27	2500	5	20	73	0	0	73	0.8788927335640139	17	100
S27	3000	5	20	66	0	0	66	0.8788927335640139	17	100
S28	0	5	20	100	0	0	100	0.8589004229142637	17	100
S28	500	5	20	83	0	0	83	0.8589004229142637	17	100
S28	1000	5	20	80	0	0	80	0.8589004229142637	17	100
S28	1500	5	20	73	0	0	73	0.8589004229142637	17	100
S28	2000	5	20	71	0	0	71	0.8589004229142637	17	100
S28	2500	5	20	69	0	0	69	0.8589004229142637	17	100
S28	3000	5	20	66	0	0	66	0.8589004229142637	17	100
S29	0	5	20	100	0	0	100	0.8650519031141869	17	100
S29	500	5	20	85	0	0	85	0.8650519031141869	17	100
S29	1000	5	20	82	0	0	82	0.8650519031141869	17	100
S29	1500	5	20	77	0	0	77	0.8650519031141869	17	100
S29	2000	5	20	72	0	0	72	0.8650519031141869	17	100
S29	2500	5	20	71	0	0	71	0.8650519031141869	17	100
S29	3000	5	20	65	0	0	65	0.8650519031141869	17	100
S30	0	5	20	100	0	0	100	0.8738946559015763	17	100
S30	500	5	20	90	0	0	90	0.8738946559015763	17	100
S30	1000	5	20	81	0	0	81	0.8738946559015763	17	100
S30	1500	5	20	78	0	0	78	0.8738946559015763	17	100
S30	2000	5	20	70	0	0	70	0.8738946559015763	17	100
S30	2500	5	20	62	0	0	62	0.8738946559015763	17	100
S30	3000	5	20	62	0	0	62	0.8738946559015763	17	100
S31	0	5	20	100	0	0	100	0.8619761630142253	17	100
S31	500	5	20	87	0	0	87	0.8619761630142253	17	100
S31	1000	5	20	82	0	0	82	0.8619761630142253	17	100
S31	1500	5	20	72	0	0	72	0.8619761630142253	17	100
S31	2000	5	20	71	0	0	71	0.8619761630142253	17	100
S31	2500	5	20	68	0	0	68	0.8619761630142253	17	100
S31	3000	5	20	65	0	0	65	0.8619761630142253	17	100
S32	0	5	20	100	0	0	100	0.8685121107266436	17	100
S32	500	5	20	86	0	0	86	0.8685121107266436	17	100
S32	1000	5	20	79	0	0	79	0.8685121107266436	17	100
S32	1500	5	20	79	0	0	79	0.8685121107266436	17	100
S32	2000	5	20	78	0	0	78	0.8685121107266436	17	100
S32	2500	5	20	75	0	0	75	0.8685121107266436	17	100
S32	3000	5	20	72	0	0	72	0.8685121107266436	17	100
S33	0	5	20	100	0	0	100	0.8565936178392926	17	100
S33	500	5	20	83	0	0	83	0.8565936178392926	17	100
S33	1000	5	20	77	0	0	77	0.8565936178392926	17	100
S33	1500	5	20	74	0	0	74	0.8565936178392926	17	100
S33	2000	5	20	74	0	0	74	0.8565936178392926	17	100
S33	2500	5	20	70	0	0	70	0.8565936178392926	17	100
S33	3000	5	20	68	0	0	68	0.8565936178392926	17	100
S34	0	5	20	100	0	0	100	0.8715878508266052	17	100
S34	500	5	20	90	0	0	90	0.8715878508266052	17	100
S34	1000	5	20	87	0	0	87	0.8715878508266052	17	100
S34	1500	5	20	82	0	0	82	0.8715878508266052	17	100
S34	2000	5	20	77	0	0	77	0.8715878508266052	17	100
S34	2500	5	20	76	0	0	76	0.8715878508266052	17	100
S34	3000	5	20	66	0	0	66	0.8715878508266052	17	100
S35	0	5	20	100	0	0	100	0.8535178777393311	17	100
S35	500	5	20	77	0	0	77	0.8535178777393311	17	100
S35	1000	5	20	76	0	0	76	0.8535178777393311	17	100
S35	1500	5	20	75	0	0	75	0.8535178777393311	17	100
S35	2000	5	20	73	0	0	73	0.8535178777393311	17	100
S35	2500	5	20	70	0	0	70	0.8535178777393311	17	100
S35	3000	5	20	67	0	0	67	0.8535178777393311	17	100
S36	0	5	20	100	0	0	100	0.8754325259515571	17	100
S36	500	5	20	76	0	0	76	0.8754325259515571	17	100
S36	1000	5	20	72	0	0	72	0.8754325259515571	17	100
S36	1500	5	20	72	0	0	72	0.8754325259515571	17	100
S36	2000	5	20	72	0	0	72	0.8754325259515571	17	100
S36	2500	5	20	70	0	0	70	0.8754325259515571	17	100
S36	3000	5	20	69	0	0	69	0.8754325259515571	17	100
S37	0	5	20	100	0	0	100	0.8631295655517108	17	100
S37	500	5	20	86	0	0	86	0.8631295655517108	17	100
S37	1000	5	20	83	0	0	83	0.8631295655517108	17	100
S37	1500	5	20	76	0	0	76	0.8631295655517108	17	100
S37	2000	5	20	72	0	0	72	0.8631295655517108	17	100
S37	2500	5	20	68	0	0	68	0.8631295655517108	17	100
S37	3000	5	20	65	0	0	65	0.8631295655517108	17	100
S38	0	5	20	100	0	0	100	0.8642829680891965	17	100
S38	500	5	20	79	0	0	79	0.8642829680891965	17	100
S38	1000	5	20	77	0	0	77	0.8642829680891965	17	100
S38	1500	5	20	74	0	0	74	0.8642829680891965	17	100
S38	2000	5	20	72	0	0	72	0.8642829680891965	17	100
S38	2500	5	20	66	0	0	66	0.8642829680891965	17	100
S38	3000	5	20	66	0	0	66	0.8642829680891965	17	100
S39	0	5	20	100	0	0	100	0.8835063437139562	17	100
S39	500	5	20	81	0	0	81	0.8835063437139562	17	100
S39	1000	5	20	78	0	0	78	0.8835063437139562	17	100
S39	1500	5	20	77	0	0	77	0.8835063437139562	17	100
S39	2000	5	20	71	0	0	71	0.8835063437139562	17	100
S39	2500	5	20	65	0	0	65	0.8835063437139562	17	100
S39	3000	5	20	62	0	0	62	0.8835063437139562	17	100
S40	0	5	20	100	0	0	100	0.8735101883890811	17	100
S40	500	5	20	90	0	0	90	0.8735101883890811	17	100
S40	1000	5	20	82	0	0	82	0.8735101883890811	17	100
S40	1500	5	20	79	0	0	79	0.8735101883890811	17	100
S40	2000	5	20	75	0	0	75	0.8735101883890811	17	100
S40	2500	5	20	75	0	0	75	0.8735101883890811	17	100
S40	3000	5	20	68	0	0	68	0.8735101883890811	17	100
S41	0	5	20	100	0	0	100	0.857362552864283	17	100
S41	500	5	20	85	0	0	85	0.857362552864283	17	100
S41	1000	5	20	82	0	0	82	0.857362552864283	17	100
S41	1500	5	20	75	0	0	75	0.857362552864283	17	100
S41	2000	5	20	73	0	0	73	0.857362552864283	17	100
S41	2500	5	20	67	0	0	67	0.857362552864283	17	100
S41	3000	5	20	63	0	0	63	0.857362552864283	17	100
S42	0	5	20	100	0	0	100	0.8642829680891965	17	100
S42	500	5	20	88	0	0	88	0.8642829680891965	17	100
S42	1000	5	20	80	0	0	80	0.8642829680891965	17	100
S42	1500	5	20	76	0	0	76	0.8642829680891965	17	100
S42	2000	5	20	70	0	0	70	0.8642829680891965	17	100
S42	2500	5	20	64	0	0	64	0.8642829680891965	17	100
S42	3000	5	20	64	0	0	64	0.8642829680891965	17	100
S43	0	5	20	100	0	0	100	0.8758169934640523	17	100
S43	500	5	20	87	0	0	87	0.8758169934640523	17	100
S43	1000	5	20	80	0	0	80	0.8758169934640523	17	100
S43	1500	5	20	79	0	0	79	0.8758169934640523	17	100
S43	2000	5	20	75	0	0	75	0.8758169934640523	17	100
S43	2500	5	20	73	0	0	73	0.8758169934640523	17	100
S43	3000	5	20	69	0	0	69	0.8758169934640523	17	100
S44	0	5	20	100	0	0	100	0.8615916955017301	17	100
S44	500	5	20	85	0	0	85	0.8615916955017301	17	100
S44	1000	5	20	78	0	0	78	0.8615916955017301	17	100
S44	1500	5	20	73	0	0	73	0.8615916955017301	17	100
S44	2000	5	20	72	0	0	72	0.8615916955017301	17	100
S44	2500	5	20	71	0	0	71	0.8615916955017301	17	100
S44	3000	5	20	71	0	0	71	0.8615916955017301	17	100
S45	0	5	20	100	0	0	100	0.8688965782391388	17	100
S45	500	5	20	86	0	0	86	0.8688965782391388	17	100
S45	1000	5	20	80	0	0	80	0.8688965782391388	17	100
S45	1500	5	20	78	0	0	78	0.8688965782391388	17	100
S45	2000	5	20	77	0	0	77	0.8688965782391388	17	100
S45	2500	5	20	75	0	0	75	0.8688965782391388	17	100
S45	3000	5	20	72	0	0	72	0.8688965782391388	17	100
S46	0	5	20	100	0	0	100	0.87120338331411	17	100
S46	500	5	20	80	0	0	80	0.87120338331411	17	100
S46	1000	5	20	78	0	0	78	0.87120338331411	17	100
S46	1500	5	20	76	0	0	76	0.87120338331411	17	100
S46	2000	5	20	72	0	0	72	0.87120338331411	17	100
S46	2500	5	20	64	0	0	64	0.87120338331411	17	100
S46	3000	5	20	59	0	0	59	0.87120338331411	17	100
S47	0	5	20	100	0	0	100	0.8565936178392926	17	100
S47	500	5	20	82	0	0	82	0.8565936178392926	17	100
S47	1000	5	20	81	0	0	81	0.8565936178392926	17	100
S47	1500	5	20	78	0	0	78	0.8565936178392926	17	100
S47	2000	5	20	74	0	0	74	0.8565936178392926	17	100
S47	2500	5	20	68	0	0	68	0.8565936178392926	17	100
S47	3000	5	20	65	0	0	65	0.8565936178392926	17	100
S48	0	5	20	100	0	0	100	0.8581314878892734	17	100
S48	500	5	20	86	0	0	86	0.8581314878892734	17	100
S48	1000	5	20	81	0	0	81	0.8581314878892734	17	100
S48	1500	5	20	78	0	0	78	0.8581314878892734	17	100
S48	2000	5	20	76	0	0	76	0.8581314878892734	17	100
S48	2500	5	20	73	0	0	73	0.8581314878892734	17	100
S48	3000	5	20	70	0	0	70	0.8581314878892734	17	100
S49	0	5	20	100	0	0	100	0.8577470203767782	17	100
S49	500	5	20	75	0	0	75	0.8577470203767782	17	100
S49	1000	5	20	67	0	0	67	0.8577470203767782	17	100
S49	1500	5	20	63	0	0	63	0.8577470203767782	17	100
S49	2000	5	20	59	0	0	59	0.8577470203767782	17	100
S49	2500	5	20	58	0	0	58	0.8577470203767782	17	100
S49	3000	5	20	55	0	0	55	0.8577470203767782	17	100
S50	0	5	20	100	0	0	100	0.8650519031141869	17	100
S50	500	5	20	78	0	0	78	0.8650519031141869	17	100
S50	1000	5	20	73	0	0	73	0.8650519031141869	17	100
S50	1500	5	20	66	0	0	66	0.8650519031141869	17	100
S50	2000	5	20	64	0	0	64	0.8650519031141869	17	100
S50	2500	5	20	61	0	0	61	0.8650519031141869	17	100
S50	3000	5	20	60	0	0	60	0.8650519031141869	17	100
S51	0	5	20	100	0	0	100	0.8796616685890042	17	100
S51	500	5	20	94	0	0	94	0.8796616685890042	17	100
S51	1000	5	20	79	0	0	79	0.8796616685890042	17	100
S51	1500	5	20	77	0	0	77	0.8796616685890042	17	100
S51	2000	5	20	74	0	0	74	0.8796616685890042	17	100
S51	2500	5	20	72	0	0	72	0.8796616685890042	17	100
S51	3000	5	20	66	0	0	66	0.8796616685890042	17	100
S52	0	5	20	100	0	0	100	0.8581314878892734	17	100
S52	500	5	20	86	0	0	86	0.8581314878892734	17	100
S52	1000	5	20	82	0	0	82	0.8581314878892734	17	100
S52	1500	5	20	77	0	0	77	0.8581314878892734	17	100
S52	2000	5	20	74	0	0	74	0.8581314878892734	17	100
S52	2500	5	20	69	0	0	69	0.8581314878892734	17	100
S52	3000	5	20	65	0	0	65	0.8581314878892734	17	100
S53	0	5	20	100	0	0	100	0.8742791234140715	17	100
S53	500	5	20	89	0	0	89	0.8742791234140715	17	100
S53	1000	5	20	86	0	0	86	0.8742791234140715	17	100
S53	1500	5	20	84	0	0	84	0.8742791234140715	17	100
S53	2000	5	20	81	0	0	81	0.8742791234140715	17	100
S53	2500	5	20	79	0	0	79	0.8742791234140715	17	100
S53	3000	5	20	76	0	0	76	0.8742791234140715	17	100
S54	0	5	20	100	0	0	100	0.8596693579392541	17	100
S54	500	5	20	85	0	0	85	0.8596693579392541	17	100
S54	1000	5	20	80	0	0	80	0.8596693579392541	17	100
S54	1500	5	20	72	0	0	72	0.8596693579392541	17	100
S54	2000	5	20	67	0	0	67	0.8596693579392541	17	100
S54	2500	5	20	62	0	0	62	0.8596693579392541	17	100
S54	3000	5	20	61	0	0	61	0.8596693579392541	17	100
S55	0	5	20	100	0	0	100	0.8523644752018454	17	100
S55	500	5	20	84	0	0	84	0.8523644752018454	17	100
S55	1000	5	20	79	0	0	79	0.8523644752018454	17	100
S55	1500	5	20	74	0	0	74	0.8523644752018454	17	100
S55	2000	5	20	70	0	0	70	0.8523644752018454	17	100
S55	2500	5	20	70	0	0	70	0.8523644752018454	17	100
S55	3000	5	20	68	0	0	68	0.8523644752018454	17	100
S56	0	5	20	100	0	0	100	0.8685121107266436	17	100
S56	500	5	20	88	0	0	88	0.8685121107266436	17	100
S56	1000	5	20	76	0	0	76	0.8685121107266436	17	100
S56	1500	5	20	75	0	0	75	0.8685121107266436	17	100
S56	2000	5	20	73	0	0	73	0.8685121107266436	17	100
S56	2500	5	20	72	0	0	72	0.8685121107266436	17	100
S56	3000	5	20	68	0	0	68	0.8685121107266436	17	100
S57	0	5	20	100	0	0	100	0.8531334102268359	17	100
S57	500	5	20	80	0	0	80	0.8531334102268359	17	100
S57	1000	5	20	74	0	0	74	0.8531334102268359	17	100
S57	1500	5	20	71	0	0	71	0.8531334102268359	17	100
S57	2000	5	20	70	0	0	70	0.8531334102268359	17	100
S57	2500	5	20	64	0	0	64	0.8531334102268359	17	100
S57	3000	5	20	63	0	0	63	0.8531334102268359	17	100
S58	0	5	20	100	0	0	100	0.8796616685890042	17	100
S58	500	5	20	86	0	0	86	0.8796616685890042	17	100
S58	1000	5	20	80	0	0	80	0.8796616685890042	17	100
S58	1500	5	20	77	0	0	77	0.8796616685890042	17	100
S58	2000	5	20	73	0	0	73	0.8796616685890042	17	100
S58	2500	5	20	73	0	0	73	0.8796616685890042	17	100
S58	3000	5	20	71	0	0	71	0.8796616685890042	17	100
S59	0	5	20	100	0	0	100	0.8642829680891965	17	100
S59	500	5	20	77	0	0	77	0.8642829680891965	17	100
S59	1000	5	20	70	0	0	70	0.8642829680891965	17	100
S59	1500	5	20	69	0	0	69	0.8642829680891965	17	100
S59	2000	5	20	67	0	0	67	0.8642829680891965	17	100
S59	2500	5	20	66	0	0	66	0.8642829680891965	17	100
S59	3000	5	20	64	0	0	64	0.8642829680891965	17	100
S60	0	5	20	100	0	0	100	0.8646674356016917	17	100
S60	500	5	20	83	0	0	83	0.8646674356016917	17	100
S60	1000	5	20	80	0	0	80	0.8646674356016917	17	100
S60	1500	5	20	78	0	0	78	0.8646674356016917	17	100
S60	2000	5	20	73	0	0	73	0.8646674356016917	17	100
S60	2500	5	20	71	0	0	71	0.8646674356016917	17	100
S60	3000	5	20	69	0	0	69	0.8646674356016917	17	100
S61	0	5	20	100	0	0	100	0.8508266051518647	17	100
S61	500	5	20	81	0	0	81	0.8508266051518647	17	100
S61	1000	5	20	73	0	0	73	0.8508266051518647	17	100
S61	1500	5	20	69	0	0	69	0.8508266051518647	17	100
S61	2000	5	20	65	0	0	65	0.8508266051518647	17	100
S61	2500	5	20	63	0	0	63	0.8508266051518647	17	100
S61	3000	5	20	61	0	0	61	0.8508266051518647	17	100
S62	0	5	20	100	0	0	100	0.865436370626682	17	100
S62	500	5	20	82	0	0	82	0.865436370626682	17	100
S62	1000	5	20	80	0	0	80	0.865436370626682	17	100
S62	1500	5	20	72	0	0	72	0.865436370626682	17	100
S62	2000	5	20	71	0	0	71	0.865436370626682	17	100
S62	2500	5	20	69	0	0	69	0.865436370626682	17	100
S62	3000	5	20	69	0	0	69	0.865436370626682	17	100
S63	0	5	20	100	0	0	100	0.8715878508266052	17	100
